Customer ID,Age,Gender,Loyalty Member,Recency,Frequency,Monetary,Churn,Favorite Product Type,Product Diversity,Total Orders,Cancellation Rate,Average Rating,Add-on Frequency,Preferred Payment Method,Preferred Shipping Type
1383,73,Female,No,132,1,1689.66,0,Smartwatch,1,1,0.0,3.0,0.0,Paypal,Overnight
1385,27,Male,No,252,1,2373.57,1,Smartphone,1,1,0.0,2.0,1.0,Debit Card,Overnight
1387,68,Male,No,171,1,741.09,0,Tablet,1,1,0.0,3.0,1.0,Debit Card,Express
1388,34,Male,No,265,1,1235.15,1,Tablet,1,1,0.0,3.0,1.0,Cash,Overnight
1389,22,Male,Yes,89,3,13095.24,0,Smartphone,3,3,0.0,2.6666666666666665,0.3333333333333333,Credit Card,Express
1390,77,Female,Yes,341,2,1523.68,1,Smartphone,2,2,50.0,4.0,0.5,Debit Card,Overnight
1393,37,Male,No,335,1,145.25,1,Smartphone,1,1,100.0,5.0,1.0,Debit Card,Standard
1395,71,Female,No,210,1,3247.72,1,Laptop,1,1,0.0,3.0,0.0,Debit Card,Express
1396,71,Female,Yes,369,1,844.83,1,Smartwatch,1,1,0.0,3.0,1.0,Cash,Standard
1398,68,Male,No,136,1,7911.9,0,Smartphone,1,1,0.0,2.0,1.0,Debit Card,Express
1399,57,Female,No,140,3,6398.52,0,Laptop,3,3,33.33333333333333,3.6666666666666665,0.6666666666666666,Cash,Express
1400,42,Female,No,112,2,3368.12,0,Laptop,2,2,0.0,3.0,0.5,Cash,Express
1401,23,Female,No,240,3,7091.0,1,Laptop,2,3,66.66666666666666,3.0,1.0,Debit Card,Overnight
1402,77,Male,No,73,2,4800.78,0,Smartphone,2,2,50.0,2.5,1.0,Cash,Overnight
1403,37,Female,No,129,2,6597.719999999999,0,Smartphone,2,2,0.0,2.5,0.0,Credit Card,Standard
1404,55,Female,No,291,1,247.03,1,Tablet,1,1,0.0,3.0,1.0,Credit Card,Standard
1405,54,Male,No,143,1,1235.15,0,Tablet,1,1,0.0,3.0,1.0,Paypal,Overnight
1406,46,Male,No,141,1,1482.18,0,Tablet,1,1,0.0,3.0,0.0,Cash,Express
1408,67,Male,No,118,2,228.25,0,Smartphone,1,2,0.0,5.0,0.0,Debit Card,Overnight
1409,42,Male,No,304,2,4059.7,1,Smartphone,1,2,50.0,3.5,0.5,Cash,Express
1411,23,Male,No,79,2,4101.2,0,Smartphone,1,2,50.0,3.5,0.5,Paypal,Overnight
1416,38,Female,No,172,3,13517.28,0,Smartwatch,1,3,33.33333333333333,3.0,0.3333333333333333,Paypal,Express
1419,55,Female,Yes,438,1,124.5,1,Smartphone,1,1,0.0,5.0,1.0,Credit Card,Overnight
1420,73,Male,No,352,1,6329.52,1,Smartphone,1,1,0.0,2.0,0.0,Paypal,Express
1421,66,Female,No,248,1,1729.21,1,Tablet,1,1,0.0,3.0,1.0,Cash,Standard
1422,62,Female,Yes,76,4,16687.3,0,Smartwatch,3,4,50.0,2.75,1.0,Cash,Overnight
1423,51,Male,No,250,2,5602.59,1,Smartwatch,2,2,0.0,3.0,1.0,Cash,Express
1424,21,Female,Yes,388,1,3711.68,1,Laptop,1,1,0.0,3.0,1.0,Paypal,Overnight
1425,48,Female,No,218,2,4669.700000000001,1,Laptop,2,2,0.0,3.0,1.0,Cash,Express
1427,71,Male,No,294,1,41.5,1,Smartphone,1,1,100.0,5.0,1.0,Debit Card,Express
1428,53,Female,No,169,1,3164.76,0,Smartphone,1,1,0.0,2.0,1.0,Credit Card,Standard
1429,57,Male,No,387,1,1689.66,1,Smartwatch,1,1,0.0,3.0,1.0,Paypal,Standard
1430,24,Male,No,384,1,1482.18,1,Tablet,1,1,0.0,3.0,1.0,Debit Card,Standard
1431,50,Female,No,331,4,8877.53,1,Laptop,2,4,25.0,3.25,0.5,Credit Card,Standard
1433,43,Male,No,283,1,2783.76,1,Laptop,1,1,0.0,3.0,1.0,Cash,Standard
1434,27,Male,No,254,1,62.25,1,Smartphone,1,1,0.0,5.0,1.0,Cash,Express
1435,73,Female,Yes,200,1,844.83,1,Smartwatch,1,1,0.0,3.0,1.0,Paypal,Express
1436,43,Female,No,288,2,10368.43,1,Laptop,2,2,0.0,2.5,1.0,Debit Card,Standard
1442,50,Female,No,403,1,741.09,1,Tablet,1,1,100.0,3.0,1.0,Paypal,Overnight
1443,70,Male,No,158,2,2059.24,0,Smartphone,2,2,0.0,4.0,1.0,Cash,Express
1445,80,Female,Yes,205,1,4747.14,1,Smartphone,1,1,100.0,2.0,1.0,Paypal,Express
1447,61,Female,No,173,4,15394.39,0,Laptop,4,4,25.0,2.75,0.75,Paypal,Express
1448,56,Female,No,393,1,741.09,1,Tablet,1,1,100.0,3.0,1.0,Cash,Standard
1449,40,Female,No,261,1,1582.38,1,Smartphone,1,1,0.0,2.0,1.0,Credit Card,Overnight
1450,23,Male,No,242,1,988.12,1,Tablet,1,1,0.0,3.0,1.0,Cash,Standard
1451,74,Female,No,352,2,1719.1100000000001,1,Laptop,2,2,0.0,2.5,1.0,Cash,Express
1454,26,Female,No,106,2,11779.11,0,Laptop,2,2,50.0,3.0,0.5,Paypal,Overnight
1455,21,Female,No,172,2,8015.65,0,Smartphone,1,2,0.0,3.5,1.0,Cash,Standard
1456,69,Male,No,289,1,791.19,1,Smartphone,1,1,100.0,2.0,1.0,Cash,Standard
1457,44,Male,Yes,150,2,2427.21,0,Smartphone,2,2,50.0,2.5,1.0,Credit Card,Standard
1458,24,Male,No,126,2,3958.71,0,Laptop,2,2,50.0,3.0,1.0,Credit Card,Overnight
1460,19,Female,No,156,3,5131.23,0,Smartphone,2,3,0.0,4.333333333333333,0.6666666666666666,Debit Card,Express
1461,65,Female,No,88,2,13879.35,0,Smartphone,2,2,0.0,2.5,0.0,Credit Card,Overnight
1462,35,Female,No,134,2,4142.7,0,Smartphone,1,2,0.0,3.5,1.0,Credit Card,Overnight
1463,71,Female,No,432,1,741.09,1,Tablet,1,1,0.0,3.0,1.0,Cash,Express
1464,45,Male,No,164,1,5538.33,0,Smartphone,1,1,0.0,2.0,1.0,Cash,Express
1465,54,Female,No,257,2,8652.99,1,Smartphone,2,2,0.0,2.5,1.0,Cash,Overnight
1466,77,Female,No,124,4,9113.150000000001,0,Laptop,3,4,25.0,2.75,0.75,Paypal,Express
1467,71,Female,No,222,1,7603.47,1,Smartwatch,1,1,0.0,3.0,1.0,Debit Card,Express
1469,28,Male,No,114,1,1855.84,0,Laptop,1,1,0.0,3.0,1.0,Debit Card,Express
1470,44,Male,No,207,1,3379.32,1,Smartwatch,1,1,0.0,3.0,1.0,Debit Card,Standard
1473,65,Male,No,122,3,1917.91,0,Smartphone,2,3,0.0,4.333333333333333,0.3333333333333333,Cash,Express
1475,71,Male,No,175,1,1391.88,0,Laptop,1,1,0.0,3.0,1.0,Credit Card,Express
1476,78,Male,No,105,1,2319.8,0,Laptop,1,1,0.0,3.0,1.0,Cash,Overnight
1477,76,Female,No,351,1,2470.3,1,Tablet,1,1,0.0,3.0,1.0,Credit Card,Overnight
1478,70,Female,No,188,2,6426.25,1,Smartphone,2,2,0.0,2.5,1.0,Credit Card,Express
1480,48,Male,No,77,2,15515.369999999999,0,Smartphone,2,2,50.0,2.5,0.5,Credit Card,Express
1481,20,Male,No,289,2,9683.449999999999,1,Smartwatch,2,2,0.0,3.0,1.0,Cash,Overnight
1482,64,Male,No,306,2,394.25,1,Smartphone,1,2,100.0,5.0,1.0,Paypal,Overnight
1483,52,Female,No,91,4,4535.49,0,Smartphone,3,4,50.0,4.0,1.0,Debit Card,Express
1484,63,Male,No,76,1,3711.68,0,Laptop,1,1,0.0,3.0,0.0,Credit Card,Overnight
1486,49,Female,Yes,269,3,10119.16,1,Laptop,3,3,0.0,2.6666666666666665,0.6666666666666666,Cash,Express
1488,26,Female,No,181,1,3164.76,1,Smartphone,1,1,100.0,2.0,1.0,Credit Card,Overnight
1489,22,Male,No,125,1,741.09,0,Tablet,1,1,0.0,3.0,1.0,Credit Card,Standard
1490,23,Male,Yes,162,1,6329.52,0,Smartphone,1,1,100.0,2.0,1.0,Credit Card,Overnight
1492,29,Female,No,233,1,2223.27,1,Tablet,1,1,0.0,3.0,1.0,Debit Card,Overnight
1494,36,Male,No,364,2,3227.01,1,Smartphone,1,2,0.0,3.5,0.5,Debit Card,Overnight
1495,45,Female,No,82,4,11820.52,0,Smartwatch,3,4,50.0,3.5,0.5,Credit Card,Express
1497,52,Male,Yes,198,2,2319.7999999999997,1,Laptop,1,2,50.0,3.0,1.0,Paypal,Overnight
1499,55,Male,No,195,4,17462.68,1,Smartwatch,3,4,25.0,2.75,0.75,Cash,Express
1501,73,Female,Yes,105,1,247.03,0,Tablet,1,1,0.0,3.0,0.0,Cash,Express
1502,48,Male,Yes,154,2,3368.12,0,Laptop,2,2,0.0,3.0,1.0,Credit Card,Overnight
1504,41,Male,No,91,1,3247.72,0,Laptop,1,1,0.0,3.0,1.0,Paypal,Express
1507,71,Female,No,138,1,463.96,0,Laptop,1,1,0.0,3.0,1.0,Paypal,Express
1509,62,Male,Yes,133,1,741.09,0,Tablet,1,1,0.0,3.0,1.0,Debit Card,Express
1511,29,Male,No,120,2,4639.599999999999,0,Laptop,1,2,0.0,3.0,1.0,Paypal,Overnight
1512,80,Female,Yes,222,4,6573.08,1,Tablet,2,4,50.0,2.75,1.0,Cash,Express
1514,22,Male,No,113,2,1749.96,0,Smartphone,2,2,100.0,4.0,0.5,Credit Card,Overnight
1515,51,Female,No,409,1,791.19,1,Smartphone,1,1,0.0,2.0,1.0,Debit Card,Standard
1516,61,Female,No,185,2,3438.2200000000003,1,Laptop,2,2,0.0,2.5,1.0,Cash,Standard
1517,70,Male,No,332,1,7911.9,1,Smartphone,1,1,100.0,2.0,0.0,Credit Card,Express
1518,59,Female,No,199,4,9767.74,1,Smartphone,2,4,0.0,2.25,0.75,Cash,Overnight
1520,43,Male,No,179,1,1976.24,0,Tablet,1,1,0.0,3.0,1.0,Credit Card,Express
1523,34,Male,No,219,2,5934.95,1,Laptop,2,2,50.0,3.0,1.0,Cash,Overnight
1524,22,Female,No,272,1,2470.3,1,Tablet,1,1,0.0,3.0,1.0,Debit Card,Overnight
1526,75,Female,No,363,1,2319.8,1,Laptop,1,1,0.0,3.0,1.0,Debit Card,Overnight
1528,45,Male,No,187,1,7603.47,1,Smartwatch,1,1,0.0,3.0,1.0,Paypal,Overnight
1535,73,Male,Yes,149,2,5662.83,0,Smartphone,1,2,0.0,3.5,1.0,Debit Card,Overnight
1536,75,Female,Yes,284,2,6412.48,1,Laptop,2,2,100.0,2.5,0.5,Debit Card,Express
1537,67,Male,No,156,1,741.09,0,Tablet,1,1,0.0,3.0,0.0,Debit Card,Overnight
1538,61,Female,No,151,2,228.25,0,Smartphone,1,2,0.0,5.0,1.0,Cash,Express
1539,70,Male,No,161,3,13995.240000000002,0,Smartphone,2,3,66.66666666666666,3.3333333333333335,0.3333333333333333,Paypal,Standard
1540,36,Female,No,297,1,494.06,1,Tablet,1,1,100.0,3.0,1.0,Cash,Express
1541,66,Male,No,393,1,2319.8,1,Laptop,1,1,0.0,3.0,1.0,Debit Card,Overnight
1543,60,Male,No,244,1,1976.24,1,Tablet,1,1,0.0,3.0,0.0,Cash,Overnight
1545,63,Male,No,158,1,3247.72,0,Laptop,1,1,100.0,3.0,1.0,Cash,Standard
1546,22,Male,No,223,2,7174.35,1,Smartphone,2,2,0.0,2.5,1.0,Credit Card,Overnight
1549,25,Male,No,198,1,41.5,1,Smartphone,1,1,0.0,5.0,1.0,Credit Card,Overnight
1551,74,Male,Yes,183,1,41.5,1,Smartphone,1,1,0.0,5.0,1.0,Cash,Express
1553,54,Female,No,301,1,20.75,1,Smartphone,1,1,0.0,5.0,1.0,Cash,Overnight
1554,68,Male,No,211,1,7603.47,1,Smartwatch,1,1,0.0,3.0,1.0,Cash,Overnight
1555,55,Female,Yes,173,1,463.96,0,Laptop,1,1,100.0,3.0,1.0,Credit Card,Express
1556,77,Female,No,430,1,741.09,1,Tablet,1,1,0.0,3.0,1.0,Credit Card,Express
1558,56,Female,No,194,1,3711.68,1,Laptop,1,1,0.0,3.0,1.0,Paypal,Express
1559,59,Male,No,84,4,5331.81,0,Laptop,2,4,50.0,4.0,0.75,Cash,Overnight
1561,35,Female,No,170,2,1391.8799999999999,0,Laptop,1,2,50.0,3.0,1.0,Cash,Express
1562,54,Female,No,175,1,4224.15,0,Smartwatch,1,1,0.0,3.0,1.0,Credit Card,Standard
1566,26,Male,No,253,3,11740.310000000001,1,Laptop,3,3,33.33333333333333,2.6666666666666665,1.0,Credit Card,Express
1568,35,Male,No,175,3,6204.4,0,Laptop,3,3,0.0,3.6666666666666665,0.6666666666666666,Credit Card,Standard
1570,31,Male,No,382,1,3247.72,1,Laptop,1,1,0.0,3.0,1.0,Credit Card,Overnight
1571,51,Female,No,334,3,3667.8500000000004,1,Smartphone,3,3,33.33333333333333,3.6666666666666665,0.3333333333333333,Cash,Overnight
1574,31,Female,No,86,2,8780.66,0,Laptop,2,2,50.0,3.0,0.5,Credit Card,Express
1576,78,Male,No,289,1,1976.24,1,Tablet,1,1,0.0,3.0,1.0,Paypal,Overnight
1577,23,Male,No,129,2,2700.49,0,Smartphone,2,2,50.0,4.0,1.0,Cash,Standard
1578,43,Female,No,141,3,19203.12,0,Smartphone,2,3,33.33333333333333,2.3333333333333335,0.6666666666666666,Cash,Express
1579,67,Male,Yes,301,1,988.12,1,Tablet,1,1,0.0,3.0,0.0,Cash,Overnight
1581,32,Male,Yes,322,1,4224.15,1,Smartwatch,1,1,100.0,3.0,1.0,Debit Card,Express
1584,74,Female,No,170,1,5538.33,0,Smartphone,1,1,100.0,2.0,1.0,Paypal,Express
1585,44,Male,No,136,3,12583.55,0,Smartphone,3,3,33.33333333333333,2.6666666666666665,0.3333333333333333,Credit Card,Express
1586,69,Male,No,191,1,124.5,1,Smartphone,1,1,0.0,5.0,0.0,Cash,Express
1587,32,Female,No,127,4,11502.470000000001,0,Laptop,2,4,50.0,3.0,0.75,Paypal,Express
1589,34,Female,No,180,2,3753.18,0,Laptop,2,2,50.0,4.0,0.5,Credit Card,Express
1590,47,Male,No,143,2,8614.3,0,Smartphone,2,2,0.0,4.0,1.0,Cash,Express
1591,24,Female,No,296,2,927.84,1,Smartphone,2,2,0.0,4.0,0.5,Cash,Express
1592,39,Male,Yes,242,2,6959.400000000001,1,Laptop,1,2,50.0,3.0,1.0,Debit Card,Overnight
1593,31,Male,No,410,1,2534.49,1,Smartwatch,1,1,0.0,3.0,1.0,Debit Card,Overnight
1595,60,Male,No,116,1,2223.27,0,Tablet,1,1,0.0,3.0,0.0,Cash,Overnight
1597,80,Male,Yes,210,2,7148.960000000001,1,Smartwatch,2,2,0.0,3.0,1.0,Credit Card,Overnight
1599,79,Male,No,384,1,2534.49,1,Smartwatch,1,1,100.0,3.0,1.0,Debit Card,Overnight
1601,40,Male,No,78,2,5806.53,0,Smartphone,2,2,50.0,2.5,0.0,Cash,Standard
1602,23,Male,Yes,85,1,2223.27,0,Tablet,1,1,0.0,3.0,1.0,Credit Card,Standard
1603,78,Female,No,195,1,741.09,1,Tablet,1,1,0.0,3.0,1.0,Debit Card,Express
1605,68,Male,No,227,1,5068.98,1,Smartwatch,1,1,0.0,3.0,1.0,Credit Card,Express
1606,29,Female,No,97,2,7471.869999999999,0,Laptop,2,2,50.0,3.0,1.0,Cash,Express
1610,57,Female,No,170,1,247.03,0,Tablet,1,1,100.0,3.0,0.0,Cash,Standard
1611,32,Female,Yes,175,2,650.71,0,Laptop,2,2,0.0,4.0,1.0,Credit Card,Express
1613,33,Male,No,394,1,1235.15,1,Tablet,1,1,0.0,3.0,1.0,Cash,Overnight
1616,39,Female,No,86,5,12635.25,0,Smartphone,3,5,0.0,3.6,1.0,Credit Card,Express
1617,43,Female,Yes,221,1,83.0,1,Smartphone,1,1,0.0,5.0,1.0,Cash,Express
1618,25,Male,No,311,2,9113.28,1,Laptop,2,2,0.0,2.5,0.5,Credit Card,Express
1619,64,Female,No,318,1,2373.57,1,Smartphone,1,1,0.0,2.0,1.0,Cash,Overnight
1621,73,Female,No,201,2,166.0,1,Smartphone,1,2,0.0,5.0,1.0,Cash,Standard
1622,80,Female,No,382,2,12404.25,1,Smartphone,2,2,50.0,2.5,1.0,Cash,Overnight
1624,23,Male,No,363,1,4747.14,1,Smartphone,1,1,0.0,2.0,0.0,Paypal,Overnight
1626,20,Male,Yes,367,1,5068.98,1,Smartwatch,1,1,0.0,3.0,0.0,Credit Card,Express
1628,58,Male,No,120,1,20.75,0,Smartphone,1,1,0.0,5.0,0.0,Credit Card,Express
1630,42,Female,No,192,1,463.96,1,Laptop,1,1,100.0,3.0,1.0,Paypal,Express
1631,36,Female,No,131,1,5913.81,0,Smartwatch,1,1,100.0,3.0,1.0,Paypal,Express
1632,76,Male,No,112,2,290.5,0,Smartphone,1,2,0.0,5.0,0.5,Debit Card,Express
1633,73,Male,No,131,2,4279.39,0,Laptop,2,2,0.0,4.0,0.5,Cash,Express
1634,21,Female,No,257,1,247.03,1,Tablet,1,1,100.0,3.0,1.0,Credit Card,Standard
1635,60,Female,No,270,2,1636.02,1,Smartphone,2,2,0.0,2.5,1.0,Debit Card,Overnight
1636,40,Male,No,112,2,311.25,0,Smartphone,1,2,0.0,5.0,0.5,Credit Card,Overnight
1637,27,Female,No,196,2,1669.01,1,Laptop,2,2,0.0,3.0,0.5,Debit Card,Overnight
1638,22,Male,No,128,1,5913.81,0,Smartwatch,1,1,100.0,3.0,1.0,Cash,Express
1639,20,Male,No,340,1,166.0,1,Smartphone,1,1,0.0,5.0,1.0,Cash,Express
1640,45,Male,No,119,1,8448.3,0,Smartwatch,1,1,0.0,3.0,1.0,Credit Card,Overnight
1641,63,Male,Yes,270,1,20.75,1,Smartphone,1,1,0.0,5.0,1.0,Credit Card,Standard
1642,28,Female,No,269,1,1582.38,1,Smartphone,1,1,0.0,2.0,1.0,Credit Card,Express
1643,28,Female,No,243,1,927.92,1,Laptop,1,1,0.0,3.0,0.0,Credit Card,Express
1644,44,Male,No,177,5,8159.78,0,Smartwatch,3,5,20.0,3.4,0.6,Cash,Overnight
1645,51,Male,No,372,1,20.75,1,Smartphone,1,1,0.0,5.0,0.0,Cash,Standard
1647,54,Female,No,412,1,5538.33,1,Smartphone,1,1,0.0,2.0,1.0,Cash,Standard
1649,20,Female,No,177,1,3379.32,0,Smartwatch,1,1,100.0,3.0,1.0,Paypal,Express
1650,50,Male,No,142,1,41.5,0,Smartphone,1,1,0.0,5.0,1.0,Credit Card,Express
1651,62,Female,No,316,1,494.06,1,Tablet,1,1,100.0,3.0,1.0,Paypal,Standard
1652,18,Male,Yes,237,1,62.25,1,Smartphone,1,1,0.0,5.0,1.0,Paypal,Standard
1654,68,Female,No,124,1,7603.47,0,Smartwatch,1,1,0.0,3.0,1.0,Paypal,Overnight
1656,40,Female,Yes,146,1,247.03,0,Tablet,1,1,100.0,3.0,1.0,Paypal,Standard
1657,59,Female,No,197,4,9733.55,1,Tablet,3,4,25.0,2.75,1.0,Cash,Express
1658,43,Male,No,329,1,5068.98,1,Smartwatch,1,1,0.0,3.0,0.0,Credit Card,Standard
1660,50,Male,No,375,1,4747.14,1,Smartphone,1,1,0.0,2.0,0.0,Debit Card,Express
1661,19,Female,No,290,3,784.56,1,Smartphone,2,3,33.33333333333333,4.333333333333333,0.3333333333333333,Cash,Express
1662,65,Male,No,194,2,1606.68,1,Smartphone,2,2,50.0,4.0,0.0,Credit Card,Overnight
1663,60,Female,No,264,1,844.83,1,Smartwatch,1,1,100.0,3.0,0.0,Paypal,Overnight
1664,73,Female,No,232,3,4913.969999999999,1,Laptop,3,3,33.33333333333333,2.6666666666666665,0.6666666666666666,Credit Card,Express
1667,43,Male,No,142,2,6758.639999999999,0,Smartwatch,1,2,0.0,3.0,0.5,Debit Card,Express
1668,75,Female,No,381,1,1729.21,1,Tablet,1,1,100.0,3.0,1.0,Credit Card,Express
1669,72,Female,No,125,2,7665.72,0,Smartphone,2,2,0.0,4.0,1.0,Credit Card,Express
1670,25,Female,No,211,1,20.75,1,Smartphone,1,1,0.0,5.0,1.0,Cash,Standard
1671,38,Female,No,146,3,11138.91,0,Smartphone,1,3,66.66666666666666,3.0,0.6666666666666666,Cash,Express
1672,48,Female,Yes,196,3,6059.15,1,Laptop,3,3,0.0,3.6666666666666665,0.6666666666666666,Credit Card,Overnight
1673,43,Male,Yes,74,4,6577.07,0,Laptop,4,4,25.0,2.75,0.75,Credit Card,Express
1674,19,Female,No,215,3,8098.650000000001,1,Smartphone,1,3,33.33333333333333,3.0,1.0,Cash,Express
1676,44,Male,No,282,1,145.25,1,Smartphone,1,1,0.0,5.0,0.0,Cash,Overnight
1677,78,Male,No,98,2,7442.549999999999,0,Smartphone,2,2,50.0,2.5,0.5,Cash,Overnight
1678,67,Female,Yes,146,2,7974.15,0,Smartphone,1,2,50.0,3.5,1.0,Credit Card,Overnight
1681,74,Male,No,255,1,1582.38,1,Smartphone,1,1,0.0,2.0,1.0,Cash,Express
1682,76,Female,No,213,1,3379.32,1,Smartwatch,1,1,100.0,3.0,0.0,Credit Card,Standard
1683,36,Male,Yes,114,3,752.49,0,Laptop,3,3,0.0,3.6666666666666665,0.0,Cash,Express
1684,38,Female,Yes,185,2,1876.59,1,Laptop,2,2,0.0,4.0,1.0,Cash,Express
1686,43,Female,No,159,1,1582.38,0,Smartphone,1,1,0.0,2.0,1.0,Credit Card,Overnight
1688,68,Female,No,158,1,1689.66,0,Smartwatch,1,1,0.0,3.0,1.0,Debit Card,Standard
1689,31,Male,No,91,1,7911.9,0,Smartphone,1,1,100.0,2.0,1.0,Paypal,Standard
1690,45,Male,No,275,2,1789.88,1,Smartphone,1,2,0.0,3.5,0.5,Cash,Standard
1691,61,Female,No,146,3,7109.42,0,Smartphone,3,3,0.0,3.6666666666666665,0.6666666666666666,Debit Card,Express
1693,39,Male,No,169,2,1421.98,0,Laptop,2,2,0.0,3.0,1.0,Debit Card,Express
1694,57,Male,No,232,1,2783.76,1,Laptop,1,1,0.0,3.0,1.0,Cash,Standard
1695,75,Male,No,78,2,7307.46,0,Smartphone,1,2,0.0,3.5,0.5,Debit Card,Overnight
1696,24,Female,No,108,2,2867.63,0,Smartphone,2,2,0.0,2.5,1.0,Debit Card,Overnight
1697,43,Male,No,396,2,2410.1,1,Laptop,2,2,100.0,3.0,1.0,Debit Card,Express
1698,42,Female,No,75,1,247.03,0,Tablet,1,1,0.0,3.0,1.0,Paypal,Overnight
1699,52,Male,Yes,354,3,7721.14,1,Laptop,2,3,0.0,3.0,0.6666666666666666,Cash,Express
1700,34,Male,No,157,1,1689.66,0,Smartwatch,1,1,0.0,3.0,0.0,Debit Card,Standard
1701,51,Female,Yes,377,1,6329.52,1,Smartphone,1,1,0.0,2.0,1.0,Credit Card,Standard
1702,66,Male,No,147,2,2183.74,0,Smartphone,2,2,0.0,4.0,0.5,Cash,Standard
1703,56,Female,No,344,1,1976.24,1,Tablet,1,1,0.0,3.0,1.0,Debit Card,Express
1704,74,Male,Yes,154,1,62.25,0,Smartphone,1,1,0.0,5.0,1.0,Cash,Overnight
1705,21,Male,No,371,1,988.12,1,Tablet,1,1,0.0,3.0,1.0,Debit Card,Standard
1706,79,Male,No,257,2,6758.64,1,Smartwatch,1,2,50.0,3.0,0.5,Credit Card,Standard
1709,77,Male,No,112,1,927.92,0,Laptop,1,1,100.0,3.0,1.0,Cash,Express
1710,33,Female,No,374,1,4747.14,1,Smartphone,1,1,100.0,2.0,0.0,Credit Card,Express
1711,67,Female,No,127,3,7307.46,0,Smartphone,1,3,0.0,4.0,1.0,Credit Card,Overnight
1712,61,Male,No,240,1,1482.18,1,Tablet,1,1,0.0,3.0,1.0,Cash,Overnight
1713,47,Male,Yes,131,2,8614.3,0,Smartphone,2,2,0.0,4.0,1.0,Credit Card,Express
1714,61,Female,Yes,178,1,494.06,0,Tablet,1,1,0.0,3.0,1.0,Paypal,Overnight
1715,76,Male,No,305,1,5068.98,1,Smartwatch,1,1,100.0,3.0,1.0,Credit Card,Standard
1718,73,Male,No,242,3,4738.96,1,Smartphone,3,3,33.33333333333333,3.6666666666666665,0.6666666666666666,Cash,Standard
1719,55,Male,Yes,223,1,83.0,1,Smartphone,1,1,100.0,5.0,0.0,Cash,Standard
1720,61,Male,No,171,1,7120.71,0,Smartphone,1,1,0.0,2.0,0.0,Debit Card,Express
1721,25,Female,Yes,155,2,5602.59,0,Smartwatch,2,2,100.0,3.0,1.0,Debit Card,Overnight
1723,33,Female,No,403,1,2534.49,1,Smartwatch,1,1,100.0,3.0,1.0,Paypal,Overnight
1724,67,Female,No,138,1,1689.66,0,Smartwatch,1,1,0.0,3.0,1.0,Credit Card,Express
1725,77,Female,No,245,2,4296.04,1,Laptop,2,2,100.0,3.0,1.0,Credit Card,Overnight
1726,34,Male,Yes,404,2,8981.91,1,Smartwatch,2,2,0.0,3.0,1.0,Cash,Express
1727,24,Male,Yes,86,2,7761.6,0,Smartphone,2,2,50.0,2.5,1.0,Cash,Express
1728,78,Female,No,100,2,5602.59,0,Smartwatch,2,2,100.0,3.0,0.5,Cash,Overnight
1729,54,Female,Yes,331,1,4224.15,1,Smartwatch,1,1,100.0,3.0,1.0,Debit Card,Overnight
1731,78,Female,No,132,2,639.31,0,Smartphone,2,2,50.0,4.0,1.0,Cash,Standard
1732,63,Female,No,175,1,5068.98,0,Smartwatch,1,1,0.0,3.0,0.0,Paypal,Express
1734,21,Male,No,196,2,3832.08,1,Laptop,2,2,0.0,3.0,1.0,Credit Card,Express
1735,44,Male,No,267,2,4102.780000000001,1,Smartphone,2,2,50.0,2.5,0.5,Cash,Overnight
1736,31,Female,Yes,421,1,2783.76,1,Laptop,1,1,0.0,3.0,1.0,Paypal,Standard
1738,60,Female,No,324,2,824.09,1,Smartphone,2,2,0.0,4.0,1.0,Cash,Express
1739,71,Male,No,141,3,12980.88,0,Smartwatch,2,3,0.0,2.6666666666666665,1.0,Cash,Express
1742,43,Female,No,86,1,3379.32,0,Smartwatch,1,1,0.0,3.0,0.0,Paypal,Overnight
1744,41,Female,Yes,143,3,1689.76,0,Laptop,3,3,66.66666666666666,3.6666666666666665,1.0,Credit Card,Express
1745,49,Female,No,382,3,6162.99,1,Laptop,3,3,66.66666666666666,3.6666666666666665,1.0,Credit Card,Express
1746,57,Female,No,254,1,7911.9,1,Smartphone,1,1,0.0,2.0,1.0,Debit Card,Overnight
1748,75,Male,No,196,2,4063.2300000000005,1,Smartphone,2,2,50.0,2.5,1.0,Cash,Overnight
1749,24,Female,No,210,1,4224.15,1,Smartwatch,1,1,0.0,3.0,1.0,Paypal,Overnight
1751,80,Male,Yes,205,1,186.75,1,Smartphone,1,1,0.0,5.0,0.0,Paypal,Overnight
1752,76,Female,No,311,1,988.12,1,Tablet,1,1,100.0,3.0,1.0,Debit Card,Standard
1753,36,Female,No,429,1,7120.71,1,Smartphone,1,1,0.0,2.0,0.0,Paypal,Overnight
1754,52,Male,No,306,1,4747.14,1,Smartphone,1,1,100.0,2.0,1.0,Cash,Standard
1755,37,Female,No,267,1,3711.68,1,Laptop,1,1,100.0,3.0,1.0,Debit Card,Overnight
1756,69,Female,No,152,1,20.75,0,Smartphone,1,1,0.0,5.0,1.0,Paypal,Standard
1758,69,Female,No,307,1,3247.72,1,Laptop,1,1,0.0,3.0,1.0,Paypal,Overnight
1759,43,Male,No,124,2,3247.76,0,Smartphone,1,2,100.0,3.5,1.0,Paypal,Overnight
1760,34,Female,Yes,288,2,2781.52,1,Smartwatch,2,2,100.0,3.0,1.0,Cash,Standard
1761,21,Male,Yes,243,1,2470.3,1,Tablet,1,1,0.0,3.0,1.0,Paypal,Standard
